time,Noisy signal
92.522,-0.564
92.532,-1.114
92.542,0.027
92.553,1.164
92.562,1.022
92.572,-0.231
92.582,-1.218
92.593,0.041
92.603,0.282
92.612,1.17
92.622,0.311
92.633,-0.427
92.644,-1.074
92.653,-0.084
92.663,1.259
92.674,0.462
92.683,-0.472
92.692,-0.189
92.701,-0.684
92.712,0.295
92.722,0.997
92.733,0.259
92.743,0.032
92.753,-0.978
92.763,0.17
92.773,1.058
92.782,1.184
92.792,0.113
92.801,-0.635
92.812,-0.287
92.822,0.389
92.831,1.369
92.84,0.565
92.851,-0.184
92.86,-1.265
92.871,-0.357
92.882,0.039
92.893,0.54
92.903,0.473
92.914,-1.079
92.924,-0.856
92.935,0.848
92.0,0.819
92.955,0.199
92.964,-0.93
92.974,-1.234
92.984,-0.045
92.994,0.924
93.004,0.903
93.015,0.157
93.025,-0.321
93.034,-0.86
93.045,-0.132
93.055,0.411
93.066,1.243
93.077,1.13
93.087,-0.388
93.098,-1.307
93.108,-0.706
93.118,0.132
93.128,1.117
93.139,1.047
93.15,0.043
93.159,-0.99
93.17,-0.849
93.179,-0.596
93.189,0.302
93.198,0.746
93.207,0.416
93.218,-0.295
93.227,-1.254
93.238,-0.725
93.247,-0.085
93.257,0.812
93.269,0.885
93.278,0.707
93.289,-0.555
93.299,-1.2
93.309,-0.672
93.319,0.604
93.328,0.924
93.338,1.353
93.347,0.385
93.358,-1.265
93.369,-0.428
93.38,-0.593
93.391,0.599
93.4,0.604
93.41,1.063
93.42,0.149
93.43,-0.923
93.441,-0.833
93.451,-0.022
93.461,1.028
93.471,1.364
93.481,0.137
93.49,-0.22
93.5,-1.035
93.511,-0.341
93.522,0.845
93.531,1.383
93.54,0.956
93.55,0.329
93.56,-0.349
93.57,-1.146
93.58,-0.349
93.591,0.848
93.602,0.898
93.612,0.47
93.622,-0.088
93.632,-0.862
93.643,-0.332
93.653,0.507
93.663,0.939
93.672,0.755
93.682,-0.145
93.692,-0.531
93.702,-1.158
93.712,-0.519
93.722,0.664
93.733,0.674
93.743,0.674
93.753,0.513
93.763,-0.851
93.773,-0.888
93.783,0.295
93.792,0.471
93.802,1.03
93.812,0.476
93.822,-0.59
93.833,-1.454
93.842,-0.463
93.852,0.554
93.863,0.582
93.872,0.778
93.881,0.345
93.891,-0.959
93.9,-0.83
93.91,0.095
93.921,0.632
93.93,0.5
93.939,0.434
93.0,0.951
93.959,0.17
93.968,0.748
93.979,0.922
93.99,0.764
94.0,2.258
94.009,0.69
94.019,1.059
94.029,0.681
94.04,0.397
94.049,0.083
94.06,0.668
94.069,0.409
94.08,-0.282
94.09,-0.569
94.101,-0.387
94.112,-1.103
94.121,-1.694
94.131,-0.951
94.142,-1.241
94.154,-0.681
94.164,-0.763
94.175,-0.762
94.184,-0.235
94.194,0.531
94.205,0.09
94.214,0.231
94.225,1.149
94.236,1.025
94.246,1.234
94.256,0.654
94.267,1.126
94.278,0.824
94.289,1.022
94.298,0.64
94.308,0.504
94.319,0.102
94.329,-0.821
94.34,-0.661
94.349,-0.969
94.359,-1.655
94.369,-0.896
94.378,-1.267
94.389,-1.406
94.399,-0.912
94.408,-0.553
94.418,-0.289
94.429,-0.274
94.44,-0.19
94.449,0.593
94.46,0.173
94.47,0.58
94.48,0.483
94.49,1.158
94.501,1.488
94.511,0.608
94.522,1.149
94.532,0.631
94.542,0.903
94.552,-0.419
94.562,-0.476
94.573,-0.193
94.584,-0.423
94.594,-0.05
94.603,-1.047
94.612,-1.319
94.623,-1.27
94.633,-1.076
94.643,-1.243
94.652,-0.651
94.662,-0.468
94.672,-0.404
94.681,-0.403
94.692,0.554
94.702,0.429
94.711,0.48
94.72,0.609
94.729,0.939
94.739,0.884
94.748,1.789
94.758,0.698
94.768,0.968
94.778,1.084
94.789,0.612
94.799,0.969
94.809,-0.009
94.82,-0.271
94.829,-0.558
94.839,-0.844
94.849,-0.984
94.858,-1.537
94.869,-0.961
94.878,-1.24
94.889,-1.025
94.9,-0.827
94.91,-0.281
94.92,-0.763
94.93,-0.327
94.94,0.001
94.95,0.876
94.0,0.912
94.97,-1.274
94.981,-1.161
94.991,0.646
95.001,1.067
95.012,0.48
95.021,-0.93
95.032,-0.281
95.043,0.21
95.053,0.958
95.064,-0.385
95.073,-0.796
95.084,-0.15
95.094,1.18
95.105,0.257
95.115,-1.0
95.125,-0.948
95.136,0.136
95.146,0.608
95.156,-0.421
95.166,-0.713
95.177,-0.365
95.188,1.012
95.198,0.03
95.208,-0.639
95.217,-1.281
95.227,0.271
95.238,1.034
95.247,0.546
95.257,-0.717
95.268,-0.665
95.278,0.41
95.288,1.208
95.298,-0.484
95.309,-1.134
95.319,-0.247
95.329,0.862
95.34,0.245
95.351,-0.482
95.36,-0.633
95.37,-0.262
95.381,0.665
95.392,0.263
95.403,-1.081
95.413,-0.592
95.422,0.606
95.433,1.049
95.442,-0.129
95.453,-1.129
95.462,-0.418
95.472,0.714
95.481,0.864
95.491,-0.526
95.501,-0.683
95.512,0.068
95.522,1.039
95.532,1.245
95.541,-1.185
95.551,-0.955
95.56,-0.113
95.57,1.005
95.579,0.63
95.59,-0.427
95.6,-0.864
95.609,0.188
95.62,0.596
95.629,-0.152
95.639,-0.984
95.649,-0.503
95.658,0.814
95.669,0.935
95.679,0.117
95.689,-0.661
95.699,-0.619
95.708,0.743
95.719,1.029
95.729,0.297
95.739,-1.21
95.749,-0.329
95.759,1.011
95.768,0.219
95.779,-0.716
95.789,-1.296
95.8,0.306
95.811,0.405
95.821,-0.221
95.832,-1.15
95.841,-0.714
95.852,0.672
95.862,1.142
95.872,-0.392
95.882,-0.698
95.891,-0.118
95.902,1.077
95.912,0.756
95.923,-1.024
95.933,-0.881
95.943,0.559
95.953,0.659
95.962,0.629
95.0,1.227
95.982,0.849
95.992,1.681
96.001,1.178
96.011,1.182
96.021,0.608
96.032,0.705
96.042,0.664
96.052,0.602
96.062,0.643
96.072,0.23
96.082,-0.254
96.092,-0.522
96.102,-0.94
96.112,-0.232
96.123,-0.574
96.134,-0.867
96.143,-1.128
96.154,-1.005
96.163,-1.172
96.173,-1.172
96.184,-1.296
96.194,-0.947
96.204,-0.592
96.215,-0.084
96.225,-0.228
96.235,-0.394
96.245,-0.209
96.256,0.17
96.266,0.645
96.276,0.262
96.286,0.845
96.297,0.529
96.307,0.561
96.317,0.591
96.328,1.121
96.338,1.082
96.347,1.194
96.358,1.227
96.368,0.941
96.377,0.619
96.388,0.76
96.399,0.064
96.409,0.391
96.419,-0.139
96.429,-0.799
96.439,-0.737
96.449,-1.118
96.458,-0.755
96.468,-0.756
96.479,-1.264
96.489,-0.724
96.499,-0.888
96.51,-1.204
96.52,-1.399
96.531,-1.247
96.54,-1.052
96.55,-0.256
96.561,-0.18
96.572,-0.251
96.582,-0.087
96.593,0.051
96.604,-0.083
96.615,1.123
96.625,0.812
96.635,0.66
96.644,0.835
96.655,0.838
96.664,0.974
96.674,1.272
96.685,0.81
96.696,1.043
96.706,0.808
96.716,0.626
96.726,0.279
96.737,0.72
96.747,-0.219
96.758,-0.12
96.767,-0.342
96.778,-0.882
96.789,-0.595
96.798,-0.782
96.809,-1.29
96.82,-0.916
96.829,-0.48
96.839,-0.94
96.848,-0.904
96.858,-1.45
96.869,-0.406
96.879,-0.636
96.89,-0.348
96.901,-0.894
96.911,-0.063
96.922,0.098
96.932,0.354
96.942,0.063
96.952,0.72
96.962,0.798
96.973,1.266
96.982,1.046
96.0,1.017
97.002,1.058
97.012,0.043
97.022,-0.826
97.032,-0.548
97.043,0.327
97.053,0.845
97.063,0.457
97.073,-0.853
97.084,-0.132
97.094,0.872
97.104,0.699
97.113,-0.574
97.124,-1.685
97.133,0.198
97.144,0.369
97.154,1.209
97.163,-0.1
97.172,-1.575
97.183,-0.411
97.193,0.818
97.203,0.8
97.214,-0.175
97.224,-0.643
97.234,-0.977
97.243,0.655
97.253,0.683
97.263,0.116
97.273,-0.894
97.283,-0.506
97.293,0.641
97.303,0.772
97.313,0.239
97.324,-0.917
97.334,-0.538
97.344,1.004
97.355,0.961
97.365,-0.568
97.375,-0.557
97.386,-0.27
97.396,0.76
97.406,0.653
97.415,-0.359
97.425,-1.363
97.436,-0.522
97.445,0.766
97.455,1.249
97.464,-0.226
97.475,-0.687
97.484,-0.193
97.495,1.419
97.506,1.051
97.515,-1.03
97.525,-0.85
97.535,-0.738
97.546,0.78
97.557,0.833
97.566,-0.704
97.576,-1.145
97.586,-0.321
97.597,0.946
97.607,1.009
97.617,-0.803
97.626,-1.21
97.637,0.154
97.648,0.426
97.658,0.692
97.667,-0.461
97.677,-1.349
97.687,-0.212
97.698,1.17
97.708,0.96
97.719,-0.379
97.728,-0.896
97.738,0.037
97.748,0.945
97.758,0.915
97.768,-0.536
97.778,-1.066
97.789,0.099
97.8,0.75
97.81,0.552
97.82,0.223
97.831,-1.033
97.84,0.707
97.85,1.46
97.86,0.24
97.871,-0.712
97.881,-1.233
97.891,0.843
97.901,0.798
97.91,0.458
97.921,-0.705
97.932,-0.565
97.941,0.32
97.951,0.98
97.961,0.417
97.971,-0.189
97.981,-0.458
97.991,0.67
97.0,0.997
98.011,0.917
98.021,0.824
98.03,-0.376
98.041,-0.619
98.051,-0.572
98.06,-0.737
98.07,-0.692
98.08,-0.022
98.091,0.539
98.101,0.73
98.112,1.03
98.123,0.796
98.133,0.111
98.142,-0.265
98.151,-0.459
98.162,-1.173
98.172,-0.656
98.181,-0.418
98.191,0.493
98.202,0.697
98.212,0.727
98.222,0.332
98.231,0.467
98.242,-0.125
98.252,-0.482
98.261,-0.086
98.271,-0.984
98.281,-0.801
98.292,-0.736
98.303,-0.253
98.313,0.545
98.322,1.267
98.332,0.657
98.343,1.18
98.353,0.17
98.362,0.237
98.372,-0.362
98.383,-0.673
98.394,-1.246
98.405,-0.28
98.415,-0.601
98.425,0.648
98.436,0.872
98.445,1.076
98.456,0.652
98.467,0.221
98.477,-0.071
98.487,-0.654
98.496,-0.784
98.505,-0.937
98.516,-1.415
98.527,-0.494
98.537,0.635
98.548,1.166
98.557,1.346
98.568,0.85
98.579,0.346
98.59,-0.21
98.599,-1.064
98.609,-0.028
98.619,-0.933
98.629,-0.691
98.64,-0.209
98.649,0.259
98.658,0.583
98.668,1.452
98.678,0.728
98.688,0.234
98.699,-0.586
98.709,-0.662
98.719,-1.291
98.729,-1.116
98.738,-0.822
98.747,-0.464
98.757,0.328
98.766,0.308
98.776,0.68
98.786,1.217
98.797,-0.016
98.807,0.113
98.818,-0.246
98.827,-0.706
98.837,-0.869
98.847,-1.311
98.857,-0.054
98.867,0.301
98.876,0.425
98.886,0.822
98.897,0.803
98.908,0.407
98.917,-0.597
98.927,-1.024
98.937,-0.995
98.948,-1.514
98.958,-1.044
98.969,-0.305
98.979,0.192
98.99,1.385
98.999,0.985
98.0,1.623
99.021,0.305
99.03,-0.947
99.041,-0.813
99.052,0.149
99.062,0.818
99.072,1.245
99.082,0.304
99.093,-1.118
99.103,-0.529
99.113,-0.287
99.123,0.624
99.134,0.809
99.144,0.346
99.155,-0.382
99.164,-1.138
99.175,-0.463
99.185,0.299
99.195,0.885
99.204,1.252
99.214,0.227
99.224,-0.7
99.233,-0.641
99.243,0.017
99.254,0.654
99.264,0.652
99.274,0.488
99.283,-0.158
99.294,-0.768
99.304,-0.917
99.314,-0.561
99.324,0.613
99.334,1.252
99.344,0.737
99.354,-0.071
99.363,-0.929
99.373,-0.535
99.383,0.185
99.394,1.066
99.405,1.016
99.414,0.05
99.424,-0.519
99.433,-0.867
99.443,-0.534
99.453,0.585
99.462,0.841
99.473,0.795
99.483,-0.065
99.492,-0.923
99.503,-0.94
99.513,-0.704
99.523,0.452
99.534,0.477
99.545,0.344
99.555,-0.826
99.565,-0.728
99.575,-0.234
99.586,0.162
99.596,1.308
99.605,1.578
99.616,-0.006
99.625,-0.497
99.636,-0.744
99.645,0.037
99.656,0.34
99.666,0.652
99.677,0.715
99.687,-0.315
99.697,-0.991
99.706,-1.116
99.715,-0.275
99.726,0.745
99.737,1.013
99.747,-0.022
99.757,-0.706
99.768,-0.846
99.777,-0.552
99.787,0.36
99.796,1.314
99.806,-0.091
99.816,0.241
99.825,-0.577
99.835,-1.396
99.846,-0.173
99.855,0.339
99.866,1.324
99.875,0.145
99.885,0.111
99.896,-0.475
99.906,-0.918
99.916,0.019
99.926,0.148
99.936,1.395
99.946,0.491
99.956,-1.052
99.965,-1.521
99.974,-0.815
99.984,0.582
99.994,1.027
100.004,1.413
99.0,0.707
100.023,-0.574
100.033,-0.627
100.043,-0.75
100.052,0.394
100.063,1.078
100.073,1.079
100.084,0.272
100.095,-0.764
100.106,-1.125
100.115,-0.908
100.126,-0.153
100.135,0.571
100.146,0.65
100.157,0.577
100.167,-0.938
100.178,-1.183
100.189,-0.743
100.2,0.175
100.21,0.832
100.22,1.021
100.23,0.292
100.24,-0.506
100.25,-1.344
100.261,-0.35
100.27,0.258
100.281,0.328
100.29,0.334
100.3,0.307
100.31,-0.405
100.321,-1.307
100.33,-0.698
100.34,-0.118
100.351,0.66
100.362,0.814
100.372,0.3
100.382,-1.032
100.393,-0.296
100.402,-0.417
100.413,-0.057
100.423,0.937
100.432,0.885
100.441,0.776
100.452,-0.105
100.462,-0.747
100.472,-0.776
100.482,0.151
100.493,0.774
100.502,0.962
100.512,-0.003
100.523,-0.579
100.533,-0.626
100.543,-0.656
100.553,-0.23
100.562,0.711
100.573,1.258
100.583,0.377
100.594,-0.345
100.604,-0.941
100.615,-0.494
100.625,-0.014
100.635,0.895
100.645,0.949
100.655,0.386
100.665,0.112
100.675,-0.806
100.686,-0.643
100.696,-0.189
100.705,1.164
100.716,1.389
100.727,0.412
100.738,-0.474
100.748,-0.504
100.757,-0.956
100.766,-0.119
100.775,1.045
100.785,0.828
100.795,0.651
100.805,-0.14
100.815,-0.893
100.824,-0.696
100.833,0.074
100.843,0.622
100.853,0.783
100.862,0.911
100.872,-0.114
100.882,-0.638
100.893,-1.268
100.902,-0.24
100.912,0.538
100.922,1.224
100.931,1.37
100.942,0.503
100.953,-0.833
100.963,-0.587
100.973,-0.56
100.983,0.179
100.994,0.841
101.003,0.565
101.013,0.954
100.0,0.832
101.032,0.929
101.042,-1.397
101.051,0.401
101.06,-0.231
101.071,-0.35
101.082,1.319
101.091,-0.848
101.102,-0.074
101.113,0.651
101.123,-0.889
101.132,0.98
101.143,0.123
101.153,-0.855
101.163,0.548
101.172,-0.672
101.182,-0.314
101.192,1.206
101.202,-1.038
101.212,0.449
101.222,-0.287
101.232,-0.651
101.242,1.172
101.252,-0.857
101.261,-0.328
101.272,0.615
101.282,-1.005
101.293,0.88
101.302,0.245
101.312,-0.314
101.322,1.09
101.331,0.096
101.341,-0.6
101.351,1.128
101.36,-0.605
101.371,-0.654
101.381,0.54
101.392,-0.228
101.402,0.996
101.412,0.033
101.423,-0.511
101.434,1.632
101.444,-0.343
101.454,0.265
101.465,0.264
101.476,-0.93
101.486,0.926
101.496,0.105
101.507,-0.288
101.518,0.473
101.528,-1.198
101.538,1.26
101.548,-0.5
101.558,-0.352
101.567,1.292
101.577,-0.508
101.587,-0.032
101.597,0.64
101.607,-1.046
101.616,0.331
101.627,0.132
101.638,-0.931
101.648,1.214
101.657,-0.702
101.667,-0.269
101.677,1.579
101.686,-1.005
101.696,-0.641
101.706,0.707
101.715,-0.354
101.725,-0.031
101.736,0.337
101.745,-0.527
101.755,0.46
101.765,0.433
101.774,-0.349
101.784,0.872
101.793,-0.429
101.803,-0.621
101.813,0.958
101.824,-0.841
101.833,0.806
101.844,0.118
101.853,-0.821
101.862,1.859
101.873,-0.1
101.883,-0.106
101.892,0.947
101.902,-0.555
101.912,0.148
101.922,0.515
101.931,-0.843
101.942,0.536
101.952,-0.183
101.962,-0.45
101.972,0.909
101.983,-0.655
101.993,0.055
102.004,1.351
102.014,-0.875
101.0,0.787
102.034,-0.331
102.044,0.908
102.054,1.171
102.064,-0.472
102.074,-1.009
102.084,-0.387
102.094,0.731
102.105,0.54
102.115,-0.401
102.126,-1.013
102.136,-0.144
102.146,1.415
102.157,0.225
102.167,-0.814
102.178,-0.993
102.189,0.498
102.2,1.264
102.21,0.097
102.22,-1.139
102.231,-0.9
102.241,-0.068
102.25,1.299
102.26,0.006
102.27,-1.131
102.281,-0.568
102.291,0.853
102.302,0.789
102.311,0.385
102.321,-0.289
102.33,-0.836
102.339,-0.141
102.35,1.362
102.36,0.088
102.37,-0.556
102.379,-0.708
102.389,-0.326
102.399,0.759
102.41,0.256
102.42,-0.357
102.43,-1.001
102.44,0.309
102.45,1.061
102.461,0.367
102.471,-0.368
102.481,-0.793
102.491,0.546
102.5,1.293
102.511,-0.199
102.521,-1.215
102.531,-0.453
102.541,0.76
102.552,0.638
102.562,0.31
102.573,-1.193
102.583,-0.207
102.593,0.4
102.602,0.73
102.612,0.15
102.621,-0.897
102.63,-0.731
102.641,0.139
102.651,0.855
102.661,0.237
102.671,-1.108
102.681,-0.715
102.69,0.076
102.7,1.105
102.71,0.482
102.72,-0.659
102.731,-1.044
102.741,0.768
102.75,0.845
102.761,0.113
102.771,-1.066
102.78,-0.962
102.79,0.604
102.799,1.078
102.81,0.493
102.82,-0.549
102.831,-0.775
102.84,0.469
102.849,0.79
102.86,1.174
102.869,-0.844
102.879,-0.998
102.889,0.513
102.899,1.467
102.909,0.437
102.919,-0.67
102.929,-0.944
102.94,0.556
102.949,0.29
102.958,0.085
102.968,-0.465
102.978,-1.382
102.989,0.083
102.998,1.468
103.009,0.234
103.019,-0.709
102.0,0.924
103.039,-0.384
103.05,0.04
103.059,0.739
103.069,0.751
103.08,0.163
103.091,-0.496
103.102,-0.901
103.111,-0.519
103.121,0.103
103.131,0.831
103.141,0.77
103.151,-0.353
103.161,-0.833
103.171,-1.332
103.181,-0.562
103.191,0.268
103.201,0.381
103.211,0.97
103.22,-0.263
103.23,-0.936
103.24,-0.868
103.251,0.2
103.26,0.757
103.27,1.391
103.28,0.405
103.29,-1.002
103.3,-0.822
103.31,-1.22
103.319,0.249
103.329,1.033
103.34,0.289
103.35,-0.04
103.359,-0.678
103.368,-1.41
103.379,-0.036
103.389,0.574
103.4,0.987
103.411,0.431
103.421,-0.096
103.432,-1.1
103.441,-1.072
103.45,-0.431
103.46,1.017
103.47,0.614
103.481,0.932
103.492,-1.106
103.502,-1.218
103.512,0.141
103.523,1.034
103.534,1.568
103.543,0.571
103.553,-0.374
103.563,-0.977
103.572,-1.046
103.584,0.21
103.593,0.611
103.604,0.939
103.615,0.592
103.625,-0.692
103.635,-1.062
103.645,-0.799
103.654,0.513
103.664,1.06
103.675,0.414
103.685,0.14
103.696,-1.247
103.707,-0.631
103.716,-0.183
103.725,1.12
103.734,0.886
103.744,-0.018
103.754,-0.718
103.764,-1.043
103.774,-0.556
103.783,-0.188
103.792,0.678
103.803,1.75
103.813,0.856
103.822,-0.226
103.832,-0.602
103.842,-0.476
103.851,-0.098
103.861,0.631
103.87,1.238
103.881,0.397
103.892,-1.067
103.903,-0.833
103.912,-0.288
103.921,0.562
103.931,0.66
103.94,0.451
103.951,0.074
103.961,-0.621
103.972,-1.146
103.982,0.075
103.993,1.385
104.002,0.555
104.013,-0.658
104.022,-0.491
103.0,0.832
104.041,-0.767
104.052,1.116
104.063,-0.49
104.073,0.185
104.083,0.761
104.092,-0.416
104.104,0.554
104.114,0.389
104.124,-0.923
104.133,1.059
104.144,-0.472
104.155,-0.54
104.164,1.43
104.175,-1.246
104.185,0.745
104.194,0.67
104.204,-0.656
104.213,0.956
104.224,-0.496
104.233,-0.56
104.244,0.554
104.253,-0.315
104.262,-0.114
104.273,1.009
104.283,-0.749
104.294,1.197
104.305,0.146
104.315,-0.384
104.326,0.621
104.337,-1.132
104.347,0.59
104.356,0.602
104.368,-0.416
104.378,1.556
104.388,-0.953
104.398,-0.134
104.409,0.398
104.419,-0.403
104.429,0.816
104.44,-0.609
104.449,-0.575
104.459,0.609
104.469,-0.399
104.479,0.016
104.489,0.93
104.498,-1.175
104.509,0.479
104.519,0.328
104.528,-0.884
104.539,1.298
104.549,-0.643
104.56,-0.2
104.57,0.88
104.58,-1.402
104.59,0.565
104.601,-0.46
104.61,-0.779
104.62,0.783
104.63,-0.104
104.64,-0.256
104.65,0.982
104.659,-0.547
104.668,-0.241
104.678,0.482
104.688,-0.973
104.697,0.128
104.707,0.35
104.718,-0.937
104.728,1.323
104.739,-0.495
104.749,0.215
104.759,1.473
104.769,-0.962
104.779,0.237
104.789,0.044
104.8,-0.446
104.809,1.382
104.82,-0.824
104.83,-0.713
104.839,0.948
104.85,-0.904
104.861,0.51
104.871,-0.168
104.881,-0.933
104.891,1.06
104.901,-0.802
104.91,-0.403
104.921,0.707
104.931,-1.376
104.941,0.178
104.952,0.224
104.963,-0.4
104.972,0.993
104.983,-0.496
104.994,-0.345
105.004,0.191
105.015,-0.549
105.025,0.868
105.034,-0.266
104.0,1.25
105.055,0.179
105.065,0.007
105.075,0.11
105.085,-0.386
105.096,-0.899
105.106,-0.412
105.116,-1.201
105.125,-0.794
105.135,-0.514
105.144,-0.851
105.154,-0.576
105.164,-0.34
105.174,-0.487
105.184,-0.168
105.195,0.413
105.205,0.514
105.215,0.672
105.226,0.77
105.235,0.569
105.245,0.496
105.254,0.904
105.263,0.61
105.274,0.983
105.285,1.001
105.295,0.219
105.306,0.468
105.315,0.063
105.325,-0.412
105.335,-0.727
105.345,-0.867
105.355,-0.789
105.364,-0.866
105.375,-0.745
105.385,-0.684
105.395,-0.92
105.406,-0.936
105.416,-0.906
105.426,0.145
105.437,0.002
105.446,0.378
105.456,0.493
105.466,0.844
105.477,0.421
105.487,0.866
105.497,0.77
105.508,1.184
105.517,0.422
105.528,0.565
105.539,0.694
105.548,0.256
105.559,0.442
105.569,-0.176
105.58,-0.427
105.59,-0.686
105.601,-1.027
105.611,-0.833
105.621,-0.427
105.631,-0.968
105.642,-1.04
105.653,-0.937
105.663,-0.409
105.673,-0.421
105.684,0.241
105.695,0.347
105.705,1.006
105.715,-0.177
105.725,1.299
105.735,0.594
105.746,1.042
105.756,0.996
105.765,0.598
105.776,0.821
105.785,0.951
105.796,0.471
105.806,-0.135
105.817,0.18
105.827,-0.301
105.838,-1.1
105.848,-0.915
105.858,-0.849
105.869,-1.054
105.88,-1.078
105.89,-0.72
105.901,-0.567
105.911,0.109
105.92,-0.268
105.93,-0.38
105.94,0.25
105.951,0.214
105.962,0.706
105.971,1.184
105.981,0.722
105.992,0.862
106.003,1.184
106.012,1.041
106.023,1.08
106.033,0.649
106.043,0.719
106.053,0.383
105.0,0.996
106.074,-0.758
106.086,0.4
106.096,1.312
106.107,0.767
106.118,0.81
106.128,0.524
106.137,0.718
106.148,0.135
106.158,-0.782
106.169,-0.873
106.178,-0.64
106.189,-0.361
106.199,0.389
106.21,0.678
106.219,1.265
106.229,0.494
106.24,0.739
106.25,0.189
106.261,-0.603
106.271,-1.184
106.281,-0.562
106.291,-0.871
106.301,-0.025
106.311,-0.034
106.321,0.917
106.331,1.358
106.342,0.555
106.353,0.14
106.362,-0.342
106.372,-0.35
106.381,-0.946
106.393,-1.83
106.404,-0.452
106.414,0.056
106.423,0.22
106.433,0.958
106.443,0.832
106.453,0.695
106.463,0.99
106.472,-0.667
106.483,-0.397
106.493,-0.8
106.504,-1.09
106.515,-0.819
106.525,-0.172
106.534,0.759
106.545,1.298
106.555,0.931
106.566,0.999
106.575,0.64
106.585,0.183
106.596,-0.462
106.605,-0.793
106.616,-1.117
106.626,-0.889
106.636,-0.874
106.646,0.041
106.657,1.078
106.667,1.319
106.678,0.99
106.689,0.388
106.699,-0.395
106.708,-0.615
106.718,-0.798
106.728,-0.732
106.738,-1.019
106.749,-0.169
106.759,-0.295
106.768,1.001
106.777,1.432
106.787,1.103
106.797,0.561
106.806,0.063
106.817,-1.165
106.826,-1.045
106.836,-0.978
106.846,-0.67
106.857,-0.677
106.866,0.606
106.876,1.307
106.885,0.862
106.894,1.211
106.905,0.29
106.914,0.115
106.924,-0.555
106.935,-0.52
106.946,-1.356
106.955,-1.029
106.966,0.059
106.975,0.119
106.987,0.768
106.997,0.792
107.007,0.847
107.017,1.08
107.027,0.454
107.038,-0.65
107.048,-0.95
107.058,-0.305
107.069,-0.809
106.0,1.263
107.091,-0.98
107.101,-0.06
107.111,-0.003
107.12,0.807
107.13,0.7
107.139,1.489
107.15,0.175
107.161,0.987
107.17,0.509
107.181,-0.631
107.191,-0.337
107.201,-0.523
107.212,-1.362
107.222,-0.545
107.232,-0.75
107.243,-0.35
107.253,-0.053
107.263,0.252
107.273,0.861
107.284,1.621
107.294,0.758
107.303,0.342
107.314,0.2
107.325,0.096
107.334,-0.807
107.344,-0.638
107.354,-0.661
107.363,-1.177
107.374,-0.872
107.384,-0.682
107.394,0.032
107.403,0.552
107.413,0.233
107.423,1.177
107.433,0.738
107.442,0.712
107.454,1.041
107.463,0.097
107.473,-0.949
107.484,-0.555
107.494,-1.06
107.504,-0.479
107.515,-1.17
107.525,0.029
107.536,0.373
107.545,0.192
107.556,0.725
107.565,0.1
107.576,1.189
107.585,0.391
107.596,0.609
107.606,0.482
107.616,0.048
107.627,-0.381
107.636,-1.5
107.646,-1.134
107.657,-0.445
107.667,-0.331
107.677,-0.198
107.688,0.541
107.698,0.918
107.709,0.752
107.72,0.948
107.73,0.798
107.74,0.417
107.75,-0.27
107.761,-0.896
107.771,-0.464
107.781,-1.169
107.791,-0.838
107.801,-0.555
107.812,-0.164
107.822,-0.513
107.832,0.457
107.842,0.741
107.853,0.57
107.862,1.046
107.873,0.343
107.883,-0.034
107.893,-0.147
107.904,-0.27
107.913,-0.789
107.923,-0.817
107.933,-1.055
107.943,-1.407
107.954,0.403
107.964,0.242
107.974,0.72
107.983,0.401
107.994,1.27
108.005,0.77
108.014,0.69
108.024,0.88
108.035,0.284
108.045,-0.508
108.054,-0.847
108.064,-0.766
108.075,-0.95
108.086,-0.996
107.0,1.392
108.105,0.929
108.115,0.776
108.126,0.538
108.137,0.144
108.146,-0.259
108.155,-0.777
108.166,-1.175
108.175,-0.553
108.187,-0.122
108.197,-0.16
108.207,0.48
108.218,0.817
108.228,0.766
108.238,0.604
108.248,0.294
108.258,-0.418
108.268,-1.114
108.277,-0.904
108.287,-0.69
108.298,-0.428
108.307,-0.345
108.318,0.652
108.328,0.783
108.337,0.717
108.347,0.338
108.357,-0.031
108.368,-0.802
108.379,-0.846
108.39,-1.511
108.4,-1.291
108.41,-0.412
108.42,0.134
108.43,0.249
108.441,0.951
108.451,0.65
108.461,0.468
108.471,0.068
108.48,-0.781
108.49,-0.691
108.5,-1.463
108.51,-1.189
108.52,-0.671
108.53,-0.056
108.54,1.146
108.55,1.093
108.559,0.638
108.57,0.916
108.58,0.699
108.59,-0.036
108.599,-0.728
108.609,-1.51
108.62,-0.903
108.63,-0.652
108.639,-0.047
108.649,0.81
108.66,1.019
108.67,0.93
108.681,0.55
108.69,0.591
108.701,-1.175
108.711,-0.527
108.722,-1.683
108.731,-1.088
108.741,0.046
108.751,0.153
108.761,0.778
108.771,1.102
108.781,0.865
108.79,0.728
108.801,0.002
108.811,-0.235
108.821,-0.6
108.83,-1.156
108.84,-0.734
108.85,-0.611
108.86,-0.406
108.869,0.596
108.879,1.082
108.889,0.938
108.9,1.093
108.909,0.436
108.92,-0.17
108.93,-0.24
108.939,-0.888
108.949,-0.884
108.958,-0.984
108.969,-0.314
108.978,1.105
108.989,1.122
108.999,0.518
109.009,0.85
109.019,0.852
109.029,0.192
109.039,-0.645
109.049,-1.028
109.059,-1.289
109.069,-0.626
109.078,-0.469
109.089,0.681
108.0,0.877
109.111,-0.181
109.121,-0.308
109.132,-0.631
109.141,0.733
109.152,1.72
