price,bedrooms,sqft,grade
940000.0,4,3160,10
185000.0,5,1990,7
850000.0,4,3920,10
201000.0,3,960,7
499000.0,2,1540,7
315000.0,4,1970,7
509950.0,3,1880,8
286300.0,3,2000,8
590000.0,3,1990,8
325000.0,4,1400,6
625000.0,4,3190,9
378000.0,3,1000,7
239950.0,3,1670,7
550000.0,4,2100,7
325000.0,2,1010,6
831000.0,4,2030,7
249000.0,3,1090,6
484000.0,4,2440,7
395000.0,4,2500,9
839900.0,4,3420,9
760000.0,4,2850,8
750000.0,4,2030,8
3000000.0,5,4590,11
440000.0,3,2230,7
501000.0,2,1810,8
739000.0,6,4000,7
685650.0,3,1490,8
1010000.0,4,4225,11
980000.0,4,2120,8
275000.0,3,1030,7
319950.0,4,2310,7
448500.0,3,1830,8
437000.0,5,2120,7
330000.0,4,2500,7
365000.0,3,2470,8
329000.0,2,940,6
681500.0,5,3260,8
566000.0,3,1660,8
897500.0,4,4370,10
738000.0,3,2620,9
185000.0,3,1500,7
445000.0,2,910,7
175000.0,3,1430,6
315000.0,2,900,6
445000.0,4,1250,6
1400000.0,5,3850,9
832500.0,4,3450,10
771150.0,4,3950,10
225000.0,4,1950,6
389950.0,3,1700,7
435000.0,3,2370,7
845000.0,3,1600,7
1300000.0,4,4060,9
350000.0,3,1322,8
250000.0,3,1140,7
370000.0,2,1280,7
750000.0,4,3080,8
439950.0,2,1210,7
395000.0,4,1950,7
375000.0,4,1450,6
263000.0,3,1590,7
185000.0,3,1240,7
500000.0,3,1440,7
920000.0,4,3470,10
936000.0,7,5100,10
1500000.0,3,2430,8
1100000.0,3,2420,8
247000.0,3,1510,7
289500.0,3,1200,7
432500.0,3,2240,7
680000.0,3,1870,7
589000.0,3,1110,7
756450.0,4,3210,7
536650.0,3,2090,8
540000.0,3,1320,7
385000.0,3,1340,7
485000.0,3,1020,7
240000.0,3,1220,7
415500.0,3,1220,7
550000.0,3,1390,7
1260000.0,4,2970,9
430000.0,2,1440,7
415000.0,2,1550,7
365000.0,4,1904,7
257000.0,4,1400,7
420000.0,3,2140,8
338995.0,3,1320,7
615000.0,3,2620,7
312500.0,4,2300,8
513000.0,4,2000,8
857500.0,4,2960,9
1060000.0,3,2700,10
585000.0,3,1740,8
350500.0,2,1770,7
215000.0,3,1290,7
440000.0,4,1450,7
270000.0,3,1420,7
385000.0,3,1330,7
688500.0,3,1760,7
700000.0,3,2010,7
585000.0,5,2560,8
401000.0,2,1260,7
655000.0,4,2420,8
317000.0,3,1010,6
500000.0,4,1770,6
314963.0,2,890,6
715000.0,3,1670,7
280000.0,3,1360,7
531000.0,3,2120,9
617000.0,3,1910,8
440000.0,4,1480,7
140000.0,3,1090,7
661000.0,4,1670,8
697000.0,4,1670,8
1200000.0,5,3650,9
535000.0,4,1970,8
404500.0,2,1320,6
396500.0,3,1710,7
450000.0,3,1740,8
605000.0,3,2200,8
699000.0,3,2010,9
805000.0,3,3910,11
156000.0,1,470,4
595000.0,4,2330,8
285000.0,3,1930,6
725000.0,4,3270,9
216300.0,3,1650,8
410000.0,4,2220,7
597000.0,2,2470,7
325000.0,3,1300,7
355000.0,5,2530,7
338000.0,3,2400,7
210000.0,4,1500,7
423000.0,4,1700,7
249500.0,4,2120,7
325000.0,4,2240,8
257000.0,3,1540,7
550000.0,3,1890,8
490000.0,3,1260,7
299000.0,2,1160,7
295000.0,2,1300,6
630000.0,4,3220,8
320000.0,4,2020,7
1110000.0,4,2990,8
398000.0,4,1420,7
218000.0,3,1020,7
590000.0,4,2400,8
1600000.0,5,3640,10
348500.0,2,1550,8
592500.0,2,1870,8
505000.0,3,2340,8
1430000.0,5,3350,10
502000.0,3,1710,7
257500.0,2,1180,7
405000.0,3,1600,7
427000.0,3,1300,7
290000.0,3,1040,7
222000.0,3,1220,7
315000.0,3,2240,8
371000.0,3,1420,7
279900.0,3,1580,7
250000.0,3,2390,7
599000.0,4,2260,8
267300.0,3,1890,7
585000.0,2,1830,7
350000.0,3,1000,6
506000.0,3,2180,8
400000.0,6,2320,8
151100.0,3,840,6
251000.0,3,840,6
555000.0,4,2350,8
467500.0,3,2040,7
479000.0,4,2370,8
247000.0,5,1590,7
299500.0,3,1380,7
306888.0,4,1940,7
675000.0,4,3320,9
577000.0,2,1090,7
219950.0,3,1650,7
375000.0,3,1110,6
650000.0,4,2110,7
975000.0,3,1850,6
229000.0,1,600,6
575000.0,5,2760,8
815000.0,4,2970,9
525000.0,3,2300,7
471000.0,3,2030,8
450000.0,4,2160,8
590000.0,3,1650,7
744000.0,4,3140,8
460000.0,4,2690,9
299000.0,5,1940,7
231000.0,4,1220,6
195000.0,3,1300,6
305000.0,3,1660,7
895000.0,4,3390,8
1110000.0,4,2310,7
339000.0,2,950,7
885000.0,4,2400,7
375000.0,3,1780,6
367400.0,4,1280,7
700000.0,4,1930,7
667000.0,5,2560,8
200000.0,2,920,6
552775.0,3,1900,8
452000.0,3,2270,6
418000.0,3,2080,8
601500.0,3,1460,8
600000.0,3,1670,8
340000.0,4,2810,9
310000.0,3,2370,8
290000.0,2,1700,8
438000.0,2,1630,7
718000.0,4,2930,8
200000.0,2,860,6
479900.0,3,1980,9
400000.0,3,2080,9
219950.0,3,1060,7
300000.0,3,1590,7
437000.0,3,1980,7
350000.0,4,1720,7
626000.0,4,1350,7
490000.0,3,2080,8
289000.0,3,2090,8
595000.0,3,2030,7
676000.0,3,2680,9
389000.0,3,1820,7
240000.0,3,1300,7
382500.0,4,2210,8
511555.0,3,1400,7
710500.0,3,2040,8
429000.0,3,2420,8
170000.0,4,1920,7
2140000.0,4,3860,10
480000.0,5,2760,7
1670000.0,4,3450,10
225000.0,3,1040,6
615000.0,3,2220,8
438950.0,4,2470,7
242000.0,3,1300,7
560000.0,3,1960,8
857500.0,3,2040,8
685000.0,4,3030,9
486000.0,4,2260,7
749000.0,3,2670,9
260000.0,3,1520,7
1020000.0,3,3610,10
565000.0,3,1130,7
355000.0,3,1480,7
775000.0,5,3540,9
335000.0,4,2100,7
1300000.0,5,3366,8
545000.0,3,1810,7
540000.0,3,1680,7
687500.0,3,2450,8
115000.0,1,1150,7
227000.0,1,1150,7
870000.0,4,3240,9
1190000.0,4,3480,11
375000.0,4,2800,9
902000.0,3,3240,8
269500.0,2,1480,6
570000.0,3,1700,6
359950.0,2,1240,7
1450000.0,4,3720,10
615000.0,3,1910,8
250000.0,4,2120,7
530000.0,4,3020,7
474950.0,3,2250,7
490000.0,4,1650,7
210000.0,2,880,7
265500.0,3,1860,7
1460000.0,5,3840,10
310000.0,4,2192,8
324500.0,3,1590,7
599000.0,4,3700,7
525000.0,4,3670,10
400000.0,3,1630,7
887500.0,3,4230,9
344000.0,2,1060,6
525000.0,3,2700,9
385000.0,3,2110,8
820000.0,4,3720,10
1310000.0,4,3440,11
549000.0,4,2420,8
180000.0,3,1090,7
589000.0,4,2910,8
350000.0,3,1050,7
197400.0,3,1610,7
267000.0,3,1760,8
480000.0,3,1540,7
650000.0,4,2580,8
600000.0,2,1370,7
490000.0,2,1440,8
225000.0,3,1410,7
640000.0,3,1980,8
710000.0,3,2440,7
325000.0,3,1350,7
595000.0,3,3130,9
128750.0,3,880,5
465000.0,3,1920,7
710000.0,4,2700,8
605000.0,4,1670,7
994000.0,4,3470,10
489950.0,3,1820,8
365000.0,3,1310,7
359950.0,3,1790,8
495000.0,4,2460,8
255000.0,3,1060,7
330000.0,3,1340,7
450000.0,3,1480,8
655000.0,4,3500,9
485000.0,4,2910,9
375000.0,4,1940,8
570000.0,4,2280,8
350000.0,3,1190,8
550000.0,3,1260,7
513000.0,5,2270,7
450000.0,4,1990,7
432500.0,4,1500,7
432000.0,5,2060,7
480000.0,3,1950,8
402200.0,3,1790,7
650000.0,3,1520,6
1200000.0,4,3240,9
312000.0,3,2440,8
610000.0,4,2220,7
823000.0,5,2640,7
471000.0,4,1450,7
481015.0,3,1550,8
1960000.0,5,6200,11
624000.0,4,2810,8
480000.0,4,2080,7
815000.0,3,1370,7
1650000.0,4,2920,11
180000.0,3,1000,6
156601.0,2,1210,7
374950.0,4,2790,8
368000.0,2,1660,6
550000.0,3,1650,7
198000.0,3,1300,7
345000.0,3,1090,7
1710000.0,5,2660,9
185900.0,3,940,5
950000.0,3,2750,9
995000.0,4,3850,10
345000.0,2,860,7
741000.0,4,2070,7
737000.0,2,2290,8
668750.0,4,2340,8
575000.0,3,2680,8
280000.0,4,1710,8
583000.0,3,1800,7
196000.0,3,1510,7
349950.0,3,1700,8
429000.0,4,1350,7
270000.0,5,2140,7
385000.0,6,2700,7
535000.0,1,920,7
352500.0,3,1500,7
624000.0,3,1510,7
215000.0,5,1980,7
870000.0,4,4500,9
440000.0,4,3220,8
518000.0,2,1140,7
259500.0,3,1490,7
795127.0,4,4360,10
290000.0,3,960,7
385000.0,4,2253,7
259950.0,2,770,6
330000.0,2,1310,8
280000.0,3,980,6
595000.0,4,1820,8
925900.0,4,3980,10
499000.0,3,3010,8
325000.0,4,1830,8
895000.0,5,2550,9
162248.0,2,800,6
1070000.0,3,2890,8
430000.0,3,1810,7
615500.0,3,1810,7
260000.0,3,940,6
295000.0,4,1810,7
1190000.0,3,2550,9
749950.0,4,2370,9
175000.0,6,1370,6
415000.0,6,1370,6
190000.0,3,1200,6
625000.0,3,2100,7
420000.0,3,2020,7
339900.0,4,1570,7
160000.0,2,1140,8
353000.0,4,1830,7
390000.0,3,1010,8
675000.0,4,1770,8
400000.0,3,2120,7
1340000.0,4,3190,10
1650000.0,4,2780,8
1000000.0,5,3350,8
850000.0,5,3450,8
275000.0,3,1060,6
450000.0,3,1670,8
305000.0,4,2251,8
643002.0,3,1770,7
468000.0,2,1510,8
324950.0,4,1770,7
290000.0,3,1260,7
488500.0,3,1710,7
367950.0,3,2290,7
285000.0,2,790,6
417000.0,3,1820,8
1120000.0,4,3180,10
1550000.0,4,5280,11
604000.0,3,3240,10
380000.0,3,2390,8
336500.0,4,2500,7
685000.0,4,2290,7
4210000.0,5,7440,12
670000.0,3,1600,7
524000.0,2,1120,7
172000.0,3,1340,7
680000.0,6,1670,7
549900.0,4,2830,8
357000.0,4,2700,9
107000.0,3,910,6
232900.0,3,910,6
800000.0,4,2370,8
248500.0,2,880,7
670000.0,3,2050,8
207000.0,3,1180,6
164000.0,3,1070,7
570500.0,2,1380,7
599990.0,3,2680,8
395000.0,5,2100,7
979500.0,4,4133,11
207000.0,3,920,6
237000.0,3,920,6
650100.0,2,1750,7
385000.0,4,1950,7
335000.0,2,1660,7
347000.0,4,2670,8
204000.0,3,980,6
615000.0,4,1780,8
943500.0,3,2370,7
560000.0,3,1640,7
547500.0,4,2610,8
359500.0,4,2030,7
660000.0,3,2590,9
258000.0,3,1620,7
355000.0,3,2040,8
253500.0,2,810,7
422500.0,3,1270,7
239000.0,2,1470,7
628000.0,3,1720,7
352000.0,2,1320,8
311600.0,3,1358,7
235000.0,4,2070,7
870000.0,5,2910,9
190848.0,4,1370,7
570000.0,4,2340,7
661254.0,4,2290,7
575000.0,4,1650,7
230000.0,2,650,5
680000.0,3,2300,8
148000.0,1,620,5
244900.0,1,620,5
214950.0,3,1400,6
580000.0,3,1800,8
263000.0,3,1300,7
317000.0,5,2360,7
302000.0,4,3320,7
899000.0,3,1480,8
1290000.0,3,2190,8
710000.0,3,3740,11
230000.0,3,1360,7
430000.0,3,1210,6
1170000.0,5,4610,11
397000.0,3,860,7
595000.0,3,2250,8
485000.0,3,2030,8
755000.0,5,3260,8
185000.0,3,1840,7
340000.0,3,1840,7
236000.0,4,2000,7
550000.0,4,2810,9
680000.0,3,1780,7
630000.0,4,2540,9
560000.0,3,2340,7
385000.0,3,1480,7
280000.0,3,1358,7
225000.0,3,1750,7
610000.0,4,1830,8
592500.0,3,1170,7
750000.0,4,3170,10
164000.0,4,1530,7
320000.0,2,1100,7
544000.0,4,2030,8
344950.0,3,1870,8
539500.0,3,3080,10
420000.0,4,2480,7
305000.0,2,910,6
229000.0,2,810,6
1070000.0,5,3990,11
397500.0,3,1430,8
540000.0,4,2190,6
650000.0,4,2290,8
1900000.0,6,3020,8
649000.0,2,2260,9
287500.0,5,2020,7
815000.0,4,2620,8
795000.0,2,2830,10
502775.0,3,1700,8
222900.0,2,1110,6
399950.0,4,2150,8
728000.0,4,2650,9
850000.0,5,3870,10
525000.0,4,2530,8
257000.0,3,1450,7
433500.0,3,2200,8
314950.0,4,1890,7
500000.0,3,1530,7
300000.0,3,1590,7
645000.0,4,2690,8
222500.0,3,990,7
275000.0,3,1300,7
498000.0,3,1720,8
800000.0,3,2080,7
297000.0,3,1840,8
625000.0,5,4010,9
770000.0,4,3560,9
517000.0,3,1640,8
238000.0,1,530,5
234550.0,3,1990,7
230500.0,3,1690,7
585000.0,5,2670,7
733000.0,4,1930,7
357950.0,2,810,7
530000.0,3,1550,7
377500.0,4,2640,8
475000.0,4,2320,7
399000.0,3,2170,7
660000.0,3,2080,7
400000.0,5,2070,7
440000.0,2,800,7
366400.0,4,2040,8
627250.0,4,2830,9
375950.0,3,1480,6
162000.0,3,1810,7
780000.0,3,1970,8
705000.0,4,2650,8
450000.0,4,2820,9
311000.0,3,1400,7
485000.0,3,1580,8
485000.0,3,1800,8
725000.0,5,3360,8
185000.0,3,1510,6
1890000.0,4,4285,10
260000.0,3,1610,7
356000.0,4,2470,8
225205.0,3,1200,6
445000.0,3,1260,7
356000.0,2,920,6
760250.0,5,2540,7
572000.0,2,1870,8
970000.0,3,3060,9
348450.0,4,1950,8
535500.0,3,1730,8
710000.0,5,2570,8
745000.0,3,1490,7
355000.0,4,2040,7
333000.0,4,2690,8
282000.0,3,1610,7
840500.0,3,2520,8
432000.0,3,1550,7
625000.0,3,1800,9
209977.0,3,1170,7
174000.0,2,900,6
740000.0,4,2800,8
518000.0,3,1830,7
539000.0,3,1380,7
575000.0,3,1990,8
530000.0,2,1170,9
242025.0,4,1400,7
1030000.0,4,2620,8
230000.0,3,880,7
350000.0,4,2260,8
595000.0,3,1300,6
440000.0,3,1450,8
550000.0,3,1110,7
940000.0,4,1890,9
375000.0,3,1100,8
567500.0,2,1350,7
735000.0,3,3020,8
114000.0,2,730,6
608000.0,2,1390,7
442500.0,3,2710,7
381800.0,4,1530,7
330000.0,3,2170,7
90000.0,2,790,7
312000.0,2,1160,6
339000.0,3,1080,7
313000.0,3,2190,8
618080.0,3,2030,8
325000.0,3,2480,8
242000.0,4,2240,7
364000.0,2,1650,7
545000.0,3,1700,7
445000.0,3,2790,10
1090000.0,4,3010,9
660000.0,4,2550,8
845000.0,4,2880,10
417000.0,4,2090,6
213800.0,2,740,5
400000.0,2,960,7
759950.0,4,2100,8
990000.0,4,2540,9
710000.0,3,1650,8
315000.0,1,770,6
515000.0,4,2280,8
638000.0,3,1660,7
370000.0,4,2020,7
184000.0,3,970,7
583800.0,3,2480,8
309500.0,3,1250,7
1960000.0,4,4430,12
299000.0,1,740,7
215000.0,2,710,6
410000.0,4,1970,8
478000.0,2,820,7
431000.0,2,1000,7
635000.0,4,3080,9
648000.0,5,2410,8
640000.0,3,2370,9
932808.0,5,4690,10
835000.0,2,2280,8
469775.0,2,1530,7
587000.0,5,3610,7
677915.0,3,1740,7
1080000.0,4,3600,9
671000.0,4,3130,7
695000.0,5,3940,9
205000.0,4,2200,6
350000.0,4,1510,7
360000.0,3,1560,7
313999.0,4,1870,7
300000.0,3,2070,8
452000.0,2,1660,7
495500.0,3,2010,7
288000.0,3,1410,7
227490.0,3,1820,7
470950.0,3,2560,8
735000.0,4,2450,8
730000.0,7,3110,7
412000.0,3,2210,8
589500.0,4,2630,9
291000.0,7,2350,7
1300000.0,5,4450,9
190000.0,3,1200,6
456200.0,2,1210,6
225000.0,3,1290,7
2000000.0,3,3490,10
740000.0,4,3360,9
467000.0,3,2660,8
385000.0,2,770,6
670000.0,3,1800,7
500000.0,4,2900,8
352450.0,3,1430,7
669888.0,4,2550,9
405000.0,3,1310,7
518000.0,3,1430,7
280000.0,4,1880,7
435000.0,3,1600,7
314950.0,3,1760,7
209900.0,2,1180,6
630000.0,4,2330,8
442000.0,4,1960,7
340000.0,4,1140,5
230000.0,3,1400,7
495200.0,5,2710,7
900000.0,4,3510,10
265000.0,2,910,5
489500.0,3,2090,8
335000.0,3,1410,7
585000.0,3,3050,8
800000.0,4,2010,8
379500.0,4,2120,7
475000.0,3,1270,6
520000.0,3,1670,7
515000.0,4,1800,8
577500.0,2,1640,7
269900.0,3,1740,7
329000.0,3,1600,7
458500.0,3,1280,7
890000.0,4,1480,6
361500.0,4,1980,7
2540000.0,5,3730,10
325000.0,2,900,7
1850000.0,4,3480,8
945000.0,4,2840,7
370000.0,3,2490,9
450000.0,2,1510,8
800000.0,4,2900,10
676000.0,3,2240,7
1270000.0,4,2040,9
290000.0,3,1460,7
158000.0,3,990,7
379950.0,4,1970,7
583000.0,4,2660,8
150000.0,2,870,6
261500.0,3,1740,7
278000.0,4,2290,7
555000.0,4,2170,8
355000.0,3,2040,7
375000.0,4,1770,7
227000.0,3,2380,6
335000.0,4,2030,7
680000.0,3,2270,9
686500.0,2,1390,8
410000.0,3,1530,7
425000.0,2,1430,6
562500.0,3,2030,8
345000.0,4,2390,7
627500.0,4,2540,8
355000.0,3,1890,7
335000.0,3,1870,7
350000.0,4,1780,7
590000.0,3,1610,7
252000.0,3,1420,7
1300000.0,5,4440,10
705000.0,4,1820,7
498000.0,3,1620,7
312500.0,2,870,7
260000.0,4,1830,7
209950.0,3,2290,7
610000.0,3,1110,7
500000.0,4,1440,7
850000.0,3,3070,8
689000.0,4,2440,8
470000.0,4,2410,9
640000.0,3,2270,9
290000.0,4,2340,8
258500.0,3,1800,7
1100000.0,4,2210,9
420000.0,3,1820,7
230000.0,3,1190,7
252000.0,3,1400,7
515000.0,3,2600,8
425000.0,2,910,6
575000.0,3,1760,8
390000.0,2,860,7
561500.0,4,2310,8
1350000.0,4,2000,9
835000.0,5,2460,9
245000.0,2,1020,6
475200.0,3,1670,8
425000.0,2,790,7
218000.0,2,2010,7
600000.0,4,2600,9
545000.0,4,1890,8
2410000.0,5,4600,9
460000.0,5,2008,7
425000.0,2,880,7
455000.0,3,1700,7
313100.0,3,1730,8
780000.0,4,3910,10
345500.0,4,2160,8
243000.0,3,1200,7
670000.0,5,3860,8
325000.0,3,1320,6
281000.0,2,1280,7
130000.0,3,1100,7
340000.0,3,2170,7
485000.0,4,2720,8
642860.0,4,2520,8
747000.0,3,2560,7
559950.0,4,2650,8
577288.0,4,2870,9
575000.0,2,1230,7
287000.0,3,1450,7
1150000.0,4,3180,9
335000.0,2,1800,6
375000.0,4,2020,8
325000.0,2,620,6
530000.0,3,2190,7
287000.0,4,1980,7
320000.0,5,2970,8
425000.0,4,2270,7
550000.0,3,1630,8
135000.0,3,1520,6
695000.0,3,2080,8
975000.0,5,3020,9
210000.0,4,2180,8
518000.0,4,1780,7
335500.0,3,1370,6
750000.0,4,3050,9
515000.0,3,1490,7
344500.0,4,1800,7
470000.0,3,1760,7
606150.0,4,1770,8
292000.0,4,2910,7
450000.0,3,2880,7
429000.0,3,2520,8
765000.0,4,3190,9
425000.0,2,540,5
505000.0,4,3170,7
544950.0,3,1830,7
382000.0,3,1360,8
475000.0,3,1870,7
355000.0,3,1370,7
410000.0,4,1700,7
450000.0,4,1960,6
565000.0,7,4140,7
529100.0,2,1290,7
452500.0,4,2460,7
245000.0,4,1580,7
415000.0,1,700,6
610000.0,4,2410,9
363500.0,4,2180,7
510000.0,3,1950,8
650000.0,4,2630,8
290000.0,4,2050,7
170000.0,3,790,6
510000.0,2,1070,6
2280000.0,7,13540,12
316000.0,4,2320,8
690000.0,4,2670,9
199950.0,2,700,5
207000.0,3,860,6
449950.0,4,3490,8
361550.0,3,1160,7
824000.0,4,3650,10
537000.0,3,1550,7
838400.0,4,2620,9
225000.0,2,720,6
329900.0,3,1380,7
282500.0,4,1170,6
229950.0,3,1170,7
500000.0,2,1630,7
495000.0,3,1890,8
149500.0,3,1010,7
726000.0,3,2040,8
899000.0,4,4080,10
317000.0,3,1270,7
395000.0,1,790,6
360000.0,4,2580,8
570000.0,4,2290,8
320000.0,4,3490,8
320000.0,3,1510,7
268000.0,5,2400,7
191000.0,2,900,6
400000.0,2,1270,7
515000.0,2,1050,7
610000.0,4,2950,9
538000.0,2,1850,7
432000.0,3,1970,7
335000.0,4,2400,8
302000.0,5,2360,7
787500.0,4,1580,7
420000.0,3,1790,8
560000.0,3,2840,9
535000.0,3,1970,8
310000.0,3,1780,7
760000.0,5,3920,7
242500.0,3,1550,7
1310000.0,6,2980,8
235000.0,3,1270,6
598780.0,4,3040,7
433200.0,3,2075,8
343000.0,2,1110,6
145000.0,2,800,6
291970.0,1,680,5
599950.0,3,1680,7
1750000.0,4,3910,8
870000.0,4,2780,9
323000.0,4,2000,7
727000.0,4,3150,9
166000.0,1,1120,7
450000.0,4,1740,7
400000.0,3,2970,7
599000.0,3,2970,7
165000.0,3,1150,5
229000.0,2,1190,6
305000.0,1,900,5
930000.0,3,2950,9
542000.0,3,1990,8
214000.0,3,1020,6
718000.0,3,2070,8
349000.0,3,1430,8
305000.0,3,2030,7
498000.0,3,1620,7
799950.0,4,4220,10
737000.0,3,2300,9
860000.0,4,3830,10
339950.0,3,2390,8
249000.0,3,1440,7
370000.0,2,910,6
725000.0,3,1550,7
529000.0,5,2380,8
310000.0,4,2060,7
315000.0,4,1880,8
1300000.0,4,3470,9
435000.0,3,2360,7
350000.0,3,1970,7
240000.0,3,1040,7
410000.0,3,1420,7
430000.0,4,2290,7
446000.0,4,1530,7
240000.0,3,1360,7
595000.0,4,3680,8
215150.0,3,920,6
319950.0,2,1070,7
385000.0,3,1590,8
280000.0,3,1600,8
399950.0,3,1510,7
132500.0,3,1080,7
399950.0,2,1330,7
290000.0,2,850,7
860000.0,5,1960,8
3100000.0,6,6980,12
245000.0,4,1530,7
255000.0,3,1320,7
310000.0,4,2320,7
299000.0,3,960,7
575000.0,4,2040,8
284000.0,3,1080,7
840000.0,3,2020,8
442573.0,3,1780,7
560000.0,3,1140,8
485000.0,3,1610,7
472500.0,4,1440,7
1610000.0,4,4270,11
808000.0,8,3460,7
398000.0,3,1890,7
340000.0,3,2240,8
380000.0,2,760,6
235000.0,3,1020,6
400000.0,3,1330,7
582000.0,5,2780,8
209000.0,2,1070,6
335000.0,5,2660,7
285950.0,2,710,6
645000.0,5,3340,8
312000.0,2,1160,7
663000.0,3,2840,7
443950.0,3,2000,6
315000.0,3,1060,7
302200.0,4,1730,7
770000.0,3,2190,9
374950.0,4,1660,8
330000.0,3,2210,9
230000.0,2,870,6
967000.0,4,3100,9
536500.0,4,1720,8
315000.0,6,3120,7
626000.0,3,1040,7
334009.0,4,1650,6
429000.0,2,1010,7
818000.0,4,4020,10
326000.0,5,2166,8
310000.0,5,1880,7
525000.0,4,2260,7
350000.0,3,2010,7
936000.0,4,3330,10
226000.0,3,1520,7
1250000.0,5,3510,10
428000.0,3,1580,7
329932.0,3,1460,7
539000.0,3,1460,7
275000.0,3,1650,8
590000.0,4,2660,9
782000.0,4,3510,10
575000.0,4,2120,8
509000.0,3,1780,7
290000.0,4,2000,7
305240.0,3,1300,7
555000.0,3,2180,8
317000.0,3,1790,7
430000.0,3,1910,8
850000.0,2,1800,7
469000.0,3,2620,7
327200.0,2,1440,6
835000.0,3,2790,8
360000.0,4,2340,8
372000.0,4,2070,8
453000.0,3,2160,7
275000.0,2,2090,7
475000.0,4,2040,7
310000.0,4,1950,7
173000.0,4,1200,7
313500.0,5,2240,6
345000.0,3,1360,8
436000.0,3,1500,8
244500.0,2,1300,6
206000.0,3,1140,7
890000.0,4,2930,9
329950.0,4,2140,8
250000.0,3,1628,7
246000.0,3,1990,7
440000.0,3,1950,7
395000.0,4,1910,7
305000.0,3,820,6
160000.0,3,1470,7
269000.0,3,1470,7
169500.0,3,1060,6
690500.0,4,3130,8
245560.0,2,1260,7
345000.0,4,2200,8
383000.0,4,2580,8
388500.0,3,1350,8
250000.0,3,1350,7
455500.0,3,2290,9
672000.0,3,1220,7
550000.0,4,2750,7
487000.0,3,1430,7
291375.0,4,2220,7
225000.0,3,1490,7
519950.0,5,2440,7
250000.0,3,2070,8
614950.0,3,1500,7
599500.0,4,2020,7
625000.0,4,2190,8
248500.0,2,780,7
469950.0,5,1220,6
525000.0,3,1840,8
787500.0,2,2390,8
485000.0,4,3710,10
310000.0,2,750,6
280000.0,5,2110,7
200000.0,4,1020,6
490000.0,3,3080,9
146000.0,3,900,6
500000.0,5,3720,9
242500.0,3,940,6
324950.0,3,1040,7
231500.0,2,1000,6
300000.0,3,2080,8
545000.0,4,2500,9
350000.0,3,1050,6
467100.0,3,1620,7
180000.0,3,1610,7
749000.0,4,2130,8
245000.0,3,1460,7
260000.0,5,1600,7
490000.0,3,1730,7
565000.0,4,2280,8
330000.0,4,2430,8
295000.0,3,1380,7
725000.0,3,1790,7
1140000.0,4,3370,10
680000.0,3,2920,8
490000.0,2,2180,7
635000.0,3,1480,7
750000.0,3,2350,9
330000.0,4,2440,8
270000.0,3,1350,7
340000.0,3,1970,7
413252.0,3,1110,7
600000.0,4,2950,9
726888.0,5,2970,9
285000.0,2,720,6
365000.0,2,770,6
295000.0,4,1650,7
460000.0,3,1620,7
230000.0,3,1510,7
337000.0,3,1070,7
300000.0,3,1010,7
2300000.0,4,3370,10
360000.0,4,2000,8
585000.0,3,2060,8
182700.0,3,1740,7
305000.0,3,1740,7
309950.0,3,1880,7
550000.0,3,960,7
825000.0,3,3280,11
998500.0,2,1570,8
644500.0,4,2990,8
320000.0,3,1250,7
266950.0,3,1920,7
633100.0,4,2470,9
395000.0,2,960,7
259250.0,3,940,6
300000.0,3,1260,6
413000.0,3,2280,8
435000.0,3,1740,8
500000.0,4,2630,7
402000.0,4,2430,8
777700.0,3,2260,10
580000.0,2,1220,7
570000.0,3,2580,9
174950.0,2,730,6
300000.0,2,760,6
435000.0,3,1740,7
840000.0,4,3420,10
469000.0,5,2240,7
870000.0,4,1920,8
532000.0,4,2020,7
455000.0,4,1880,7
201000.0,3,1010,5
649000.0,5,3990,9
445500.0,2,1390,6
475000.0,3,1230,7
590000.0,4,2940,10
565000.0,4,2190,7
110000.0,1,640,5
375000.0,3,1670,7
255000.0,3,1240,7
315000.0,5,1850,6
496600.0,4,2020,8
380000.0,3,1020,7
338950.0,3,1610,7
542500.0,5,2730,8
739000.0,5,2840,7
549000.0,4,1290,7
252000.0,3,1670,7
1700000.0,4,3860,11
735000.0,4,2460,7
270000.0,4,1660,7
2250000.0,3,3420,9
155000.0,2,1010,5
469000.0,4,2240,7
305000.0,4,2340,7
675000.0,3,1920,7
931000.0,3,2460,8
385000.0,3,1470,8
815000.0,3,3400,9
531000.0,3,1910,7
386500.0,4,1400,6
475580.0,3,1520,8
358000.0,2,930,6
677500.0,5,2340,8
868500.0,3,2920,10
599380.0,3,1270,7
712000.0,4,2450,10
350000.0,5,1380,7
875000.0,4,2520,8
365000.0,3,2290,8
452000.0,4,1660,6
915000.0,3,2800,7
482500.0,3,1690,7
425000.0,3,1180,7
460000.0,2,1390,6
666570.0,4,2320,7
390000.0,3,2270,8
650000.0,4,2640,7
305000.0,3,1680,7
250000.0,3,990,6
438800.0,4,2770,9
290000.0,2,950,6
324950.0,4,2160,7
453000.0,3,1650,7
556000.0,3,1800,7
315000.0,3,1660,8
445830.0,3,1870,8
1260000.0,3,3220,10
287200.0,3,1850,7
525000.0,4,1580,7
1140000.0,4,4590,10
381000.0,3,2700,7
360000.0,3,1020,7
619000.0,5,2950,8
535000.0,2,1780,8
402000.0,2,710,7
600000.0,4,4300,10
549950.0,3,2080,8
300000.0,4,2360,7
360000.0,6,2210,7
419000.0,7,4340,7
510000.0,3,1320,8
